Time	Pleth	SPO2	PR	SI
12:25:54	50	99	111	3
12:25:54	52	99	111	3
12:25:54	55	99	111	3
12:25:54	59	99	111	3
12:25:54	64	99	111	3
12:25:54	69	99	111	3
12:25:54	74	99	111	3
12:25:54	79	99	111	3
12:25:54	83	99	111	3
12:25:54	87	99	111	3
12:25:54	90	99	111	3
12:25:54	93	99	111	3
12:25:54	94	99	111	3
12:25:54	95	99	111	3
12:25:54	94	99	111	3
12:25:54	93	99	111	3
12:25:54	90	99	111	3
12:25:54	88	99	111	3
12:25:54	85	99	111	3
12:25:54	81	99	111	3
12:25:54	78	99	111	3
12:25:54	75	99	111	3
12:25:54	72	99	111	3
12:25:54	69	99	111	3
12:25:54	67	99	111	3
12:25:54	66	99	111	3
12:25:54	65	99	111	3
12:25:54	64	99	111	3
12:25:54	64	99	111	3
12:25:54	64	99	111	3
12:25:54	64	99	111	3
12:25:54	65	99	111	3
12:25:54	65	99	111	3
12:25:54	65	99	111	3
12:25:54	66	99	111	3
12:25:54	66	99	111	3
12:25:54	66	99	111	3
12:25:54	65	99	111	3
12:25:54	65	99	111	3
12:25:54	64	99	111	3
12:25:54	63	99	111	3
12:25:54	62	99	111	3
12:25:54	60	99	111	3
12:25:54	59	99	111	3
12:25:54	58	99	111	3
12:25:54	56	99	111	3
12:25:54	55	99	111	3
12:25:54	53	99	111	3
12:25:54	52	99	111	3
12:25:54	50	99	111	3
12:25:54	49	99	111	3
12:25:54	48	99	111	3
12:25:54	48	99	111	3
12:25:54	49	99	111	3
12:25:54	50	99	111	3
12:25:54	52	99	111	3
12:25:54	55	99	111	3
12:25:54	59	99	111	3
12:25:54	64	99	111	3
12:25:54	70	99	111	3
12:25:54	75	99	111	3
12:25:54	81	99	111	3
12:25:54	87	99	111	3
12:25:54	92	99	111	3
12:25:54	95	99	111	3
12:25:55	95	99	111	3
12:25:55	95	99	111	3
12:25:55	95	99	111	3
12:25:55	94	99	111	3
12:25:55	94	99	111	3
12:25:55	92	99	111	3
12:25:55	90	99	111	3
12:25:55	88	99	111	3
12:25:55	85	99	111	3
12:25:55	82	99	111	3
12:25:55	79	99	111	3
12:25:55	77	99	111	3
12:25:55	74	99	111	3
12:25:55	72	99	111	3
12:25:55	71	99	111	3
12:25:55	70	99	111	3
12:25:55	69	99	111	3
12:25:55	69	99	111	3
12:25:55	69	99	111	3
12:25:55	69	99	111	3
12:25:55	69	99	111	3
12:25:55	70	99	111	3
12:25:55	70	99	110	3
12:25:55	70	99	110	3
12:25:55	70	99	110	3
12:25:55	70	99	110	3
12:25:55	70	99	110	3
12:25:55	70	99	110	3
12:25:55	69	99	110	3
12:25:55	68	99	110	3
12:25:55	67	99	110	3
12:25:55	66	99	110	3
12:25:55	65	99	110	3
12:25:55	63	99	110	3
12:25:55	62	99	110	3
12:25:55	61	99	110	3
12:25:55	59	99	110	3
12:25:55	58	99	110	3
12:25:55	57	99	110	3
12:25:55	56	99	110	3
12:25:55	55	99	110	3
12:25:55	55	99	110	3
12:25:55	55	99	110	3
12:25:55	55	99	110	3
12:25:55	57	99	110	3
12:25:55	59	99	110	3
12:25:55	62	99	110	3
12:25:55	65	99	110	3
12:25:55	70	99	110	3
12:25:55	75	99	110	3
12:25:55	80	99	110	3
12:25:55	85	99	110	3
12:25:55	90	99	110	3
12:25:55	94	99	110	3
12:25:55	95	99	110	3
12:25:55	95	99	110	3
12:25:55	95	99	110	3
12:25:55	95	99	110	3
12:25:55	94	99	110	3
12:25:55	94	99	110	3
12:25:55	93	99	110	3
12:25:55	91	99	110	3
12:25:55	89	99	110	3
12:25:55	87	99	110	3
12:25:55	84	99	110	3
12:25:55	82	99	110	3
12:25:55	80	99	110	3
12:25:55	78	99	110	3
12:25:55	76	99	110	3
12:25:55	75	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	73	99	110	3
12:25:55	73	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	74	99	110	3
12:25:55	73	99	110	3
12:25:55	73	99	110	3
12:25:55	72	99	110	3
12:25:55	71	99	110	3
12:25:55	70	99	110	3
12:25:55	69	99	110	3
12:25:55	67	99	110	3
12:25:55	66	99	110	3
12:25:55	65	99	110	3
12:25:55	64	99	110	3
12:25:55	63	99	110	3
12:25:55	62	99	110	3
12:25:55	61	99	110	3
12:25:55	60	99	110	3
12:25:55	59	99	110	3
12:25:55	59	99	110	3
12:25:55	59	99	110	3
12:25:55	60	99	110	3
12:25:55	62	99	110	3
12:25:55	64	99	110	3
12:25:56	67	99	110	3
12:25:56	70	99	110	3
12:25:56	74	99	110	3
12:25:56	79	99	110	3
12:25:56	83	99	110	3
12:25:56	88	99	110	3
12:25:56	92	99	110	3
12:25:56	95	99	110	3
12:25:56	95	99	110	3
12:25:56	95	99	110	3
12:25:56	95	99	110	3
12:25:56	95	99	110	3
12:25:56	94	99	110	3
12:25:56	94	99	110	3
12:25:56	93	99	110	3
12:25:56	92	99	110	3
12:25:56	90	99	110	3
12:25:56	88	99	110	3
12:25:56	86	99	110	3
12:25:56	84	99	110	3
12:25:56	83	99	109	3
12:25:56	81	99	109	3
12:25:56	80	99	109	3
12:25:56	79	99	109	3
12:25:56	78	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	76	99	109	3
12:25:56	76	99	109	3
12:25:56	75	99	109	3
12:25:56	74	99	109	3
12:25:56	73	99	109	3
12:25:56	72	99	109	3
12:25:56	71	99	109	3
12:25:56	71	99	109	3
12:25:56	70	99	109	3
12:25:56	69	99	109	3
12:25:56	68	99	109	3
12:25:56	67	99	109	3
12:25:56	66	99	109	3
12:25:56	65	99	109	3
12:25:56	64	99	109	3
12:25:56	64	99	109	3
12:25:56	63	99	109	3
12:25:56	63	99	109	3
12:25:56	62	99	109	3
12:25:56	62	99	109	3
12:25:56	63	99	109	3
12:25:56	64	99	109	3
12:25:56	66	99	109	3
12:25:56	68	99	109	3
12:25:56	71	99	109	3
12:25:56	74	99	109	3
12:25:56	78	99	109	3
12:25:56	82	99	109	3
12:25:56	86	99	109	3
12:25:56	90	99	109	3
12:25:56	93	99	109	3
12:25:56	95	99	109	3
12:25:56	95	99	109	3
12:25:56	95	99	109	3
12:25:56	95	99	109	3
12:25:56	95	99	109	3
12:25:56	94	99	109	3
12:25:56	94	99	109	3
12:25:56	92	99	109	3
12:25:56	91	99	109	3
12:25:56	89	99	109	3
12:25:56	88	99	109	3
12:25:56	86	99	109	3
12:25:56	84	99	109	3
12:25:56	83	99	109	3
12:25:56	81	99	109	3
12:25:56	80	99	109	3
12:25:56	79	99	109	3
12:25:56	79	99	109	3
12:25:56	78	99	109	3
12:25:56	78	99	109	3
12:25:56	78	99	109	3
12:25:56	78	99	109	3
12:25:56	78	99	109	3
12:25:56	78	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	77	99	109	3
12:25:56	76	99	109	3
12:25:56	76	99	109	3
12:25:56	75	99	109	3
12:25:56	74	99	109	3
12:25:56	73	99	109	3
12:25:56	73	99	109	3
12:25:57	71	99	109	3
12:25:57	70	99	109	3
12:25:57	69	99	109	3
12:25:57	68	99	109	3
12:25:57	67	99	109	3
12:25:57	66	99	109	3
12:25:57	65	99	109	3
12:25:57	64	99	109	3
12:25:57	64	99	109	3
12:25:57	63	99	109	3
12:25:57	62	99	109	3
12:25:57	61	99	109	3
12:25:57	60	99	109	3
12:25:57	60	99	109	3
12:25:57	59	99	109	3
12:25:57	58	99	109	3
12:25:57	58	99	109	3
12:25:57	58	99	109	3
12:25:57	57	99	109	3
12:25:57	58	99	109	3
12:25:57	58	99	109	3
12:25:57	59	99	109	3
12:25:57	61	99	109	3
12:25:57	64	99	109	3
12:25:57	66	99	109	3
12:25:57	70	99	109	3
12:25:57	73	99	109	3
12:25:57	77	99	109	3
12:25:57	80	99	109	3
12:25:57	84	99	109	3
12:25:57	86	99	109	3
12:25:57	89	99	109	3
12:25:57	91	99	109	3
12:25:57	92	99	109	3
12:25:57	92	99	109	3
12:25:57	92	99	109	3
12:25:57	92	99	109	3
12:25:57	91	99	109	3
12:25:57	89	99	109	3
12:25:57	88	99	109	3
12:25:57	86	99	109	3
12:25:57	84	99	109	3
12:25:57	82	99	109	3
12:25:57	80	99	109	3
12:25:57	79	99	109	3
12:25:57	78	99	109	3
12:25:57	77	99	109	3
12:25:57	76	99	109	3
12:25:57	76	99	109	3
12:25:57	75	99	109	3
12:25:57	75	99	109	3
12:25:57	75	99	109	3
12:25:57	75	99	109	3
12:25:57	75	99	109	3
12:25:57	75	99	109	3
12:25:57	74	99	109	3
12:25:57	74	99	109	3
12:25:57	73	99	109	3
12:25:57	73	99	109	3
12:25:57	72	99	109	3
12:25:57	71	99	109	3
12:25:57	70	99	109	3
12:25:57	69	99	109	3
12:25:57	68	99	109	3
12:25:57	67	99	109	3
12:25:57	66	99	109	3
12:25:57	64	99	109	3
12:25:57	63	99	109	3
12:25:57	62	99	109	3
12:25:57	61	99	109	3
12:25:57	60	99	109	3
12:25:57	59	99	109	3
12:25:57	58	99	109	3
12:25:57	57	99	109	3
12:25:57	57	99	109	3
12:25:57	56	99	109	3
12:25:57	55	99	109	3
12:25:57	54	99	109	3
12:25:57	53	99	109	3
12:25:57	53	99	109	3
12:25:57	52	99	109	3
12:25:57	51	99	109	3
12:25:57	51	99	109	3
12:25:57	50	99	109	3
12:25:57	50	99	109	3
12:25:57	51	99	109	3
12:25:57	52	99	109	3
12:25:57	53	99	109	3
12:25:57	56	99	109	3
12:25:57	58	99	109	3
12:25:57	62	99	109	3
12:25:57	65	99	109	3
12:25:57	69	99	109	3
12:25:57	73	99	109	3
12:25:57	76	99	109	3
12:25:57	80	99	109	3
12:25:57	82	99	109	3
12:25:57	84	99	109	3
12:25:57	86	99	109	3
12:25:57	87	99	109	3
12:25:58	87	99	109	3
12:25:58	86	99	109	3
12:25:58	85	99	109	3
12:25:58	84	99	109	3
12:25:58	82	99	109	3
12:25:58	80	99	109	3
12:25:58	78	99	109	3
12:25:58	76	99	109	3
12:25:58	74	99	109	3
12:25:58	72	99	109	3
12:25:58	71	99	109	3
12:25:58	70	99	109	3
12:25:58	69	99	109	3
12:25:58	68	99	109	3
12:25:58	68	99	109	3
12:25:58	67	99	109	3
12:25:58	67	99	109	3
12:25:58	67	99	109	3
12:25:58	67	99	109	3
12:25:58	66	99	109	3
12:25:58	66	99	109	3
12:25:58	66	99	109	4
12:25:58	65	99	109	4
12:25:58	64	99	109	4
12:25:58	63	99	109	4
12:25:58	62	99	109	4
12:25:58	61	99	109	4
12:25:58	60	99	109	4
12:25:58	59	99	109	4
12:25:58	57	99	109	4
12:25:58	56	99	109	4
12:25:58	54	99	109	4
12:25:58	53	99	109	4
12:25:58	52	99	109	4
12:25:58	50	99	109	4
12:25:58	49	99	109	4
12:25:58	48	99	109	4
12:25:58	47	99	109	4
12:25:58	46	99	109	4
12:25:58	45	99	109	4
12:25:58	44	99	109	4
12:25:58	43	99	109	4
12:25:58	42	99	109	4
12:25:58	41	99	109	4
12:25:58	40	99	109	4
12:25:58	39	99	109	4
12:25:58	38	99	109	4
12:25:58	38	99	109	4
12:25:58	38	99	109	4
12:25:58	38	99	109	4
12:25:58	38	99	109	4
12:25:58	40	99	109	4
12:25:58	42	99	109	4
12:25:58	44	99	109	4
12:25:58	47	99	109	4
12:25:58	51	99	109	4
12:25:58	55	99	109	4
12:25:58	58	99	109	4
12:25:58	62	99	109	4
12:25:58	66	99	109	4
12:25:58	69	99	109	4
12:25:58	71	99	109	4
12:25:58	73	99	109	4
12:25:58	75	99	109	4
12:25:58	75	99	109	4
12:25:58	75	99	109	4
12:25:58	74	99	109	4
12:25:58	73	99	109	4
12:25:58	71	99	109	4
12:25:58	69	99	109	4
12:25:58	66	99	109	4
12:25:58	64	99	109	4
12:25:58	62	99	109	4
12:25:58	60	99	109	4
12:25:58	58	99	109	4
12:25:58	57	99	109	4
12:25:58	56	99	109	4
12:25:58	55	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	54	99	109	4
12:25:58	53	99	109	4
12:25:58	53	99	109	4
12:25:58	52	99	109	4
12:25:58	51	99	109	4
12:25:58	50	99	109	4
12:25:58	49	99	109	4
12:25:58	48	99	109	4
12:25:58	46	99	109	4
12:25:58	45	99	109	4
12:25:58	44	99	109	4
12:25:58	43	99	109	4
12:25:58	41	99	109	4
12:25:59	40	99	109	4
12:25:59	39	99	109	4
12:25:59	38	99	109	4
12:25:59	37	99	109	4
12:25:59	37	99	109	4
12:25:59	36	99	109	4
12:25:59	35	99	109	4
12:25:59	34	99	109	4
12:25:59	34	99	109	4
12:25:59	34	99	109	4
12:25:59	34	99	109	4
12:25:59	34	99	109	4
12:25:59	35	99	109	4
12:25:59	36	99	109	4
12:25:59	39	99	109	4
12:25:59	42	99	109	4
12:25:59	45	99	109	4
12:25:59	49	99	109	4
12:25:59	53	99	109	4
12:25:59	57	99	109	4
12:25:59	61	99	109	4
12:25:59	65	99	109	4
12:25:59	69	99	109	4
12:25:59	71	99	109	4
12:25:59	74	99	109	4
12:25:59	75	99	109	4
12:25:59	76	99	109	4
12:25:59	75	99	109	4
12:25:59	75	99	109	4
12:25:59	73	99	109	4
12:25:59	71	99	109	4
12:25:59	69	99	109	4
12:25:59	67	99	109	4
12:25:59	64	99	109	4
12:25:59	62	99	109	4
12:25:59	60	99	109	4
12:25:59	58	99	109	4
12:25:59	57	99	109	4
12:25:59	56	99	109	4
12:25:59	55	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	55	99	109	4
12:25:59	55	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	54	99	109	4
12:25:59	53	99	109	4
12:25:59	52	99	109	4
12:25:59	51	99	109	4
12:25:59	50	99	109	4
12:25:59	49	99	109	4
12:25:59	48	99	109	4
12:25:59	46	99	109	4
12:25:59	45	99	109	4
12:25:59	44	99	109	4
12:25:59	42	99	109	4
12:25:59	41	99	109	4
12:25:59	40	99	109	4
12:25:59	39	99	109	4
12:25:59	38	99	109	4
12:25:59	37	99	109	4
12:25:59	36	99	109	4
12:25:59	35	99	109	4
12:25:59	34	99	109	4
12:25:59	34	99	109	4
12:25:59	33	99	109	4
12:25:59	33	99	109	4
12:25:59	34	99	109	4
12:25:59	35	99	109	4
12:25:59	37	99	109	4
12:25:59	40	99	109	4
12:25:59	43	99	109	4
12:25:59	47	99	109	4
12:25:59	52	99	109	4
12:25:59	56	99	109	4
12:25:59	61	99	109	4
12:25:59	65	99	109	4
12:25:59	69	99	109	4
12:25:59	73	99	109	4
12:25:59	76	99	109	4
12:25:59	78	99	109	4
12:25:59	79	99	109	4
12:25:59	79	99	109	4
12:25:59	79	99	109	4
12:25:59	78	99	109	4
12:25:59	76	99	109	4
12:25:59	74	99	109	4
12:25:59	71	99	109	4
12:25:59	69	99	109	4
12:25:59	66	99	109	4
12:25:59	64	99	109	4
12:25:59	62	99	109	4
12:25:59	60	99	109	4
12:25:59	58	99	109	4
12:25:59	57	99	109	4
12:25:59	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	56	99	109	4
12:26:00	55	99	109	4
12:26:00	55	99	109	4
12:26:00	54	99	109	4
12:26:00	53	99	109	4
12:26:00	52	99	109	4
12:26:00	51	99	109	4
12:26:00	50	99	109	4
12:26:00	48	99	109	4
12:26:00	47	99	109	4
12:26:00	45	99	109	4
12:26:00	44	99	109	4
12:26:00	43	99	109	4
12:26:00	41	99	109	4
12:26:00	40	99	97	3
12:26:00	39	99	97	3
12:26:00	37	99	97	3
12:26:00	36	99	97	3
12:26:00	35	99	97	3
12:26:00	34	99	97	3
12:26:00	33	99	97	3
12:26:00	33	99	97	3
12:26:00	33	99	97	3
12:26:00	34	99	97	3
12:26:00	35	99	97	3
12:26:00	37	99	97	3
12:26:00	40	99	97	3
12:26:00	43	99	97	3
12:26:00	48	99	97	3
12:26:00	53	99	97	3
12:26:00	58	99	97	3
12:26:00	63	99	97	3
12:26:00	68	99	97	3
12:26:00	73	99	97	3
12:26:00	77	99	97	3
12:26:00	81	99	97	3
12:26:00	83	99	97	3
12:26:00	85	99	97	3
12:26:00	86	99	97	3
12:26:00	85	99	97	3
12:26:00	84	99	97	3
12:26:00	83	99	97	3
12:26:00	81	99	97	3
12:26:00	78	99	97	3
12:26:00	75	99	97	3
12:26:00	73	99	97	3
12:26:00	70	99	97	3
12:26:00	68	99	97	3
12:26:00	65	99	97	3
12:26:00	64	99	97	3
12:26:00	62	99	97	3
12:26:00	61	99	97	3
12:26:00	61	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	60	99	97	3
12:26:00	59	99	97	3
12:26:00	58	99	97	3
12:26:00	57	99	97	3
12:26:00	56	99	97	3
12:26:00	54	99	97	3
12:26:00	53	99	97	3
12:26:00	51	99	97	3
12:26:00	50	99	97	3
12:26:00	48	99	97	3
12:26:00	46	99	97	3
12:26:00	45	99	97	3
12:26:00	43	99	97	3
12:26:00	42	99	97	3
12:26:00	40	99	97	3
12:26:00	39	99	97	3
12:26:00	38	99	97	3
12:26:00	36	99	97	3
12:26:00	35	99	97	3
12:26:00	34	99	97	3
12:26:00	33	99	97	3
12:26:00	33	99	97	3
12:26:00	32	99	97	3
12:26:00	33	99	97	3
12:26:00	34	99	97	3
12:26:00	35	99	97	3
12:26:00	38	99	97	3
12:26:00	42	99	97	3
12:26:00	46	99	97	3
12:26:00	51	99	97	3
12:26:00	57	99	97	3
12:26:00	63	99	97	3
12:26:00	69	99	97	3
12:26:01	74	99	97	3
12:26:01	79	99	97	3
12:26:01	83	99	97	3
12:26:01	87	99	97	3
12:26:01	89	99	97	3
12:26:01	91	99	97	3
12:26:01	91	99	97	3
12:26:01	91	99	97	3
12:26:01	89	99	97	3
12:26:01	87	99	97	3
12:26:01	85	99	97	3
12:26:01	82	99	97	3
12:26:01	79	99	97	3
12:26:01	76	99	97	3
12:26:01	73	99	97	3
12:26:01	70	99	97	3
12:26:01	68	99	97	3
12:26:01	66	99	97	3
12:26:01	65	99	97	3
12:26:01	64	99	97	3
12:26:01	64	99	97	3
12:26:01	63	98	99	3
12:26:01	63	98	99	3
12:26:01	63	98	99	3
12:26:01	63	98	99	3
12:26:01	63	98	99	3
12:26:01	63	98	99	3
12:26:01	62	98	99	3
12:26:01	62	98	99	3
12:26:01	61	98	99	3
12:26:01	60	98	99	3
12:26:01	59	98	99	3
12:26:01	57	98	99	3
12:26:01	56	98	99	3
12:26:01	54	98	99	3
12:26:01	52	98	99	3
12:26:01	50	98	99	3
12:26:01	48	98	99	3
12:26:01	46	98	99	3
12:26:01	45	98	99	3
12:26:01	43	98	99	3
12:26:01	41	98	99	3
12:26:01	40	98	99	3
12:26:01	39	98	99	3
12:26:01	37	98	99	3
12:26:01	36	98	99	3
12:26:01	35	98	99	3
12:26:01	34	98	99	3
12:26:01	33	98	99	3
12:26:01	32	98	99	3
12:26:01	31	98	99	3
12:26:01	30	98	99	3
12:26:01	29	98	99	3
12:26:01	28	98	99	3
12:26:01	28	98	99	3
12:26:01	29	98	99	3
12:26:01	30	98	99	3
12:26:01	33	98	99	3
12:26:01	36	98	99	3
12:26:01	41	98	99	3
12:26:01	46	98	99	3
12:26:01	52	98	99	3
12:26:01	59	98	99	3
12:26:01	66	98	99	3
12:26:01	72	98	99	3
12:26:01	78	98	99	3
12:26:01	83	98	99	3
12:26:01	88	98	99	3
12:26:01	91	98	99	3
12:26:01	93	98	99	3
12:26:01	94	98	99	3
12:26:01	94	98	99	3
12:26:01	93	98	99	3
12:26:01	91	98	99	3
12:26:01	89	98	99	3
12:26:01	86	98	99	3
12:26:01	83	98	99	3
12:26:01	80	98	99	3
12:26:01	76	98	99	3
12:26:01	74	98	99	3
12:26:01	71	98	99	3
12:26:01	69	98	99	3
12:26:01	68	98	99	3
12:26:01	66	98	99	3
12:26:01	66	98	99	3
12:26:01	65	98	99	3
12:26:01	65	98	99	3
12:26:01	65	98	99	3
12:26:01	65	98	99	3
12:26:01	65	98	99	3
12:26:01	65	98	99	3
12:26:01	64	98	99	3
12:26:01	64	98	99	3
12:26:01	63	98	99	3
12:26:01	62	98	99	3
12:26:01	60	98	99	3
12:26:01	59	98	99	3
12:26:01	57	98	99	3
12:26:01	55	98	99	3
12:26:01	53	98	99	3
12:26:02	51	98	99	3
12:26:02	49	98	99	3
12:26:02	47	98	99	3
12:26:02	45	98	99	3
12:26:02	43	98	99	3
12:26:02	41	98	99	3
12:26:02	39	98	99	3
12:26:02	37	98	99	3
12:26:02	36	98	99	3
12:26:02	35	98	99	3
12:26:02	33	98	99	3
12:26:02	32	98	99	3
12:26:02	31	98	99	3
12:26:02	30	98	99	3
12:26:02	29	98	99	3
12:26:02	28	98	99	3
12:26:02	27	98	99	3
12:26:02	26	98	99	3
12:26:02	25	98	99	3
12:26:02	24	98	99	3
12:26:02	23	98	99	3
12:26:02	22	98	99	4
12:26:02	23	98	99	4
12:26:02	24	98	99	4
12:26:02	26	98	99	4
12:26:02	29	98	99	4
12:26:02	33	98	99	4
12:26:02	39	98	99	4
12:26:02	45	98	99	4
12:26:02	52	98	99	4
12:26:02	60	98	99	4
12:26:02	67	98	99	4
12:26:02	74	98	99	4
12:26:02	80	98	99	4
12:26:02	86	98	99	4
12:26:02	90	98	99	4
12:26:02	93	98	99	4
12:26:02	95	98	99	4
12:26:02	95	98	99	4
12:26:02	94	98	99	4
12:26:02	92	98	99	4
12:26:02	90	98	99	4
12:26:02	87	98	99	4
12:26:02	84	98	99	4
12:26:02	80	98	99	4
12:26:02	77	98	99	4
12:26:02	74	98	99	4
12:26:02	71	98	99	4
12:26:02	69	98	99	4
12:26:02	67	98	99	4
12:26:02	66	98	99	4
12:26:02	65	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	64	98	99	4
12:26:02	63	98	99	4
12:26:02	62	98	99	4
12:26:02	61	98	99	4
12:26:02	60	98	99	4
12:26:02	58	98	99	4
12:26:02	56	98	99	4
12:26:02	54	98	99	4
12:26:02	52	98	99	4
12:26:02	50	98	99	4
12:26:02	48	98	99	4
12:26:02	46	98	99	4
12:26:02	44	98	99	4
12:26:02	42	98	99	4
12:26:02	40	98	99	4
12:26:02	38	98	99	4
12:26:02	37	98	99	4
12:26:02	35	98	99	4
12:26:02	34	98	99	4
12:26:02	32	98	99	4
12:26:02	31	98	99	4
12:26:02	30	98	99	4
12:26:02	29	98	99	4
12:26:02	28	98	99	4
12:26:02	27	98	99	4
12:26:02	25	98	99	4
12:26:02	24	98	99	4
12:26:02	23	98	99	4
12:26:02	22	98	99	4
12:26:02	21	98	99	4
12:26:02	20	98	99	4
12:26:02	19	98	99	4
12:26:02	19	98	99	4
12:26:02	20	98	99	4
12:26:02	21	98	99	4
12:26:02	24	98	99	4
12:26:02	28	98	99	4
12:26:02	33	98	99	4
12:26:02	39	98	99	4
12:26:02	46	98	99	4
12:26:02	53	98	99	4
12:26:03	60	98	99	4
12:26:03	67	98	99	4
12:26:03	74	98	99	4
12:26:03	80	98	99	4
12:26:03	84	98	99	4
12:26:03	87	98	99	4
12:26:03	89	98	99	4
12:26:03	90	98	99	4
12:26:03	89	98	99	4
12:26:03	88	98	99	4
12:26:03	85	98	99	4
12:26:03	82	98	99	4
12:26:03	78	98	99	4
12:26:03	74	98	99	4
12:26:03	70	98	99	4
12:26:03	66	98	99	4
12:26:03	62	98	99	4
12:26:03	59	98	99	4
12:26:03	57	98	99	4
12:26:03	55	98	99	4
12:26:03	54	98	99	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	53	99	92	4
12:26:03	52	99	92	4
12:26:03	51	99	92	4
12:26:03	50	99	92	4
12:26:03	48	99	92	4
12:26:03	46	99	92	4
12:26:03	44	99	92	4
12:26:03	42	99	92	4
12:26:03	39	99	92	4
12:26:03	37	99	92	4
12:26:03	34	99	92	4
12:26:03	32	99	92	4
12:26:03	29	99	92	4
12:26:03	27	99	92	4
12:26:03	25	99	92	4
12:26:03	23	99	92	4
12:26:03	21	99	92	4
12:26:03	19	99	92	4
12:26:03	17	99	92	4
12:26:03	16	99	92	4
12:26:03	14	99	92	4
12:26:03	13	99	92	4
12:26:03	12	99	92	4
12:26:03	10	99	92	4
12:26:03	9	99	92	4
12:26:03	8	99	92	4
12:26:03	6	99	92	4
12:26:03	5	99	92	4
12:26:03	5	99	92	4
12:26:03	5	99	92	4
12:26:03	5	99	92	4
12:26:03	5	99	92	4
12:26:03	6	99	92	4
12:26:03	7	99	92	4
12:26:03	10	99	92	4
12:26:03	14	99	92	4
12:26:03	19	99	92	4
12:26:03	25	99	92	4
12:26:03	31	99	92	4
12:26:03	38	99	92	4
12:26:03	45	99	92	4
12:26:03	52	99	92	4
12:26:03	58	99	92	4
12:26:03	64	99	92	4
12:26:03	68	99	92	4
12:26:03	71	99	92	4
12:26:03	73	99	92	4
12:26:03	74	99	92	4
12:26:03	74	99	92	4
12:26:03	72	99	92	4
12:26:03	70	99	92	4
12:26:03	67	99	92	4
12:26:03	63	99	92	4
12:26:03	60	99	92	4
12:26:03	56	99	92	4
12:26:03	53	99	92	4
12:26:03	50	99	92	4
12:26:03	47	99	92	4
12:26:03	45	99	92	4
12:26:03	43	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	42	99	92	4
12:26:03	41	99	92	4
12:26:03	40	99	92	4
12:26:03	38	99	92	4
12:26:04	36	99	92	4
12:26:04	34	99	92	4
12:26:04	32	99	92	4
12:26:04	29	99	92	4
12:26:04	27	99	92	4
12:26:04	24	99	92	4
12:26:04	22	99	92	4
12:26:04	19	99	92	4
12:26:04	17	99	92	4
12:26:04	14	99	92	4
12:26:04	12	99	92	4
12:26:04	10	99	92	4
12:26:04	8	99	92	4
12:26:04	7	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	5	99	92	4
12:26:04	6	99	92	4
12:26:04	8	99	92	4
12:26:04	11	99	92	4
12:26:04	15	99	92	4
12:26:04	20	99	92	4
12:26:04	25	99	92	4
